distrito,TipoVoo,Ano,MesDesc,textbox_MatrixRow_CargaEmb,textbox_MatrixRow_CargaEmb2,textbox_MatrixRow_CargaEmb5,TipoVoo1,textbox_MatrixRow_CargaEmb3,textbox_MatrixRow_CargaEmb4,textbox_MatrixRow_CargaEmb6
Graciosa,Territoriais,2008,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2009,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2010,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2011,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2012,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2013,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2014,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2015,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2016,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2017,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2018,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2019,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2020,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2021,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2022,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2022,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2022,Março,  0,  0,  0,,,,
São Jorge,InterIlhas,1986,Janeiro,  798,  660,  111,,,,
São Jorge,InterIlhas,1986,Fevereiro,  507,  507,  33,,,,
São Jorge,InterIlhas,1986,Março,  645,  783,  21,,,,
São Jorge,InterIlhas,1986,Abril, 1 045, 1 028,  120,,,,
São Jorge,InterIlhas,1986,Maio,  861,  958,  21,,,,
São Jorge,InterIlhas,1986,Junho,  982,  993,  0,,,,
São Jorge,InterIlhas,1986,Julho, 1 205, 1 426,  30,,,,
São Jorge,InterIlhas,1986,Agosto, 1 610, 1 570,  0,,,,
São Jorge,InterIlhas,1986,Setembro, 1 420,  943,  0,,,,
São Jorge,InterIlhas,1986,Outubro,  911,  563,  0,,,,
São Jorge,InterIlhas,1986,Novembro,  644,  623,  62,,,,
São Jorge,InterIlhas,1986,Dezembro,  737,  773,  0,,,,
São Jorge,InterIlhas,1987,Janeiro,  675,  647,  69,,,,
São Jorge,InterIlhas,1987,Fevereiro,  504,  547,  26,,,,
São Jorge,InterIlhas,1987,Março,  611,  550,  99,,,,
São Jorge,InterIlhas,1987,Abril,  952,  985,  51,,,,
São Jorge,InterIlhas,1987,Maio,  951, 1 103,  52,,,,
São Jorge,InterIlhas,1987,Junho, 1 040, 1 206,  120,,,,
São Jorge,InterIlhas,1987,Julho, 1 551, 1 742,  119,,,,
São Jorge,InterIlhas,1987,Agosto, 1 686, 1 282,  107,,,,
São Jorge,InterIlhas,1987,Setembro, 1 170,  822,  54,,,,
São Jorge,InterIlhas,1987,Outubro,  695,  672,  58,,,,
São Jorge,InterIlhas,1987,Novembro,  602,  674,  164,,,,
São Jorge,InterIlhas,1987,Dezembro,  621,  701,  13,,,,
São Jorge,InterIlhas,1988,Janeiro,  760,  675,  67,,,,
São Jorge,InterIlhas,1988,Fevereiro,  581,  616,  146,,,,
São Jorge,InterIlhas,1988,Março,  793,  882,  0,,,,
São Jorge,InterIlhas,1988,Abril, 1 086,  940,  39,,,,
São Jorge,InterIlhas,1988,Maio,  848,  990,  18,,,,
São Jorge,InterIlhas,1988,Junho, 1 082, 1 121,  27,,,,
São Jorge,InterIlhas,1988,Julho, 1 575, 1 981,  15,,,,
São Jorge,InterIlhas,1988,Agosto, 1 830, 1 415,  19,,,,
São Jorge,InterIlhas,1988,Setembro, 1 456, 1 146,  42,,,,
São Jorge,InterIlhas,1988,Outubro,  842,  752,  85,,,,
São Jorge,InterIlhas,1988,Novembro,  716,  635,  14,,,,
São Jorge,InterIlhas,1988,Dezembro,  623,  810,  99,,,,
São Jorge,InterIlhas,1989,Janeiro,  946,  754,  155,,,,
São Jorge,InterIlhas,1989,Fevereiro,  732,  778,  131,,,,
São Jorge,InterIlhas,1989,Março,  772,  869,  25,,,,
São Jorge,InterIlhas,1989,Abril, 1 002,  942,  49,,,,
São Jorge,InterIlhas,1989,Maio, 1 060, 1 109,  55,,,,
São Jorge,InterIlhas,1989,Junho, 1 215, 1 285,  55,,,,
São Jorge,InterIlhas,1989,Julho, 1 508, 1 883,  296,,,,
São Jorge,InterIlhas,1989,Agosto, 1 889, 1 394,  72,,,,
São Jorge,InterIlhas,1989,Setembro, 1 344, 1 029,  62,,,,
São Jorge,InterIlhas,1989,Outubro,  929,  798,  38,,,,
São Jorge,InterIlhas,1989,Novembro,  698,  750,  262,,,,
São Jorge,InterIlhas,1989,Dezembro,  658,  838,  165,,,,
São Jorge,InterIlhas,1990,Janeiro,  958,  777,  476,,,,
São Jorge,InterIlhas,1990,Fevereiro,  639,  784,  225,,,,
São Jorge,InterIlhas,1990,Março,  777,  764,  252,,,,
São Jorge,InterIlhas,1990,Abril, 1 254, 1 228,  74,,,,
São Jorge,InterIlhas,1990,Maio, 1 072, 1 158,  134,,,,
São Jorge,InterIlhas,1990,Junho, 1 309, 1 369,  142,,,,
São Jorge,InterIlhas,1990,Julho, 1 864, 2 117,  31,,,,
São Jorge,InterIlhas,1990,Agosto, 2 186, 1 589,  16,,,,
São Jorge,InterIlhas,1990,Setembro, 1 465, 1 312,  50,,,,
São Jorge,InterIlhas,1990,Outubro, 1 024,  917,  333,,,,
São Jorge,InterIlhas,1990,Novembro,  920,  860,  201,,,,
São Jorge,InterIlhas,1990,Dezembro,  834,  959,  130,,,,
São Jorge,InterIlhas,1991,Janeiro,  973,  833,  206,,,,
São Jorge,InterIlhas,1991,Fevereiro,  764,  870,  266,,,,
São Jorge,InterIlhas,1991,Março, 1 017, 1 097,  383,,,,
São Jorge,InterIlhas,1991,Abril, 1 360, 1 257,  83,,,,
São Jorge,InterIlhas,1991,Maio, 1 232, 1 254,  102,,,,
São Jorge,InterIlhas,1991,Junho, 1 576, 1 750,  192,,,,
São Jorge,InterIlhas,1991,Julho, 1 989, 2 163,  181,,,,
São Jorge,InterIlhas,1991,Agosto, 2 020, 1 874,  156,,,,
São Jorge,InterIlhas,1991,Setembro, 1 689, 1 406,  46,,,,
São Jorge,InterIlhas,1991,Outubro, 1 086, 1 050,  320,,,,
São Jorge,InterIlhas,1991,Novembro,  949,  858,  257,,,,
São Jorge,InterIlhas,1991,Dezembro,  809,  926,  124,,,,
São Jorge,InterIlhas,1992,Janeiro, 1 103,  980,  200,,,,
São Jorge,InterIlhas,1992,Fevereiro,  849, 1 000,  196,,,,
São Jorge,InterIlhas,1992,Março, 1 088,  585,  362,,,,
São Jorge,InterIlhas,1992,Abril, 1 712, 1 596,  102,,,,
São Jorge,InterIlhas,1992,Maio, 1 105, 1 234,  46,,,,
São Jorge,InterIlhas,1992,Junho, 1 319, 1 479,  91,,,,
São Jorge,InterIlhas,1992,Julho, 1 929, 2 204,  164,,,,
São Jorge,InterIlhas,1992,Agosto, 2 100, 1 794,  236,,,,
São Jorge,InterIlhas,1992,Setembro, 1 733, 1 444,  147,,,,
São Jorge,InterIlhas,1992,Outubro, 1 400, 1 280,  237,,,,
São Jorge,InterIlhas,1992,Novembro, 1 008,  994,  0,,,,
São Jorge,InterIlhas,1992,Dezembro,  973, 1 050,  307,,,,
São Jorge,InterIlhas,1993,Janeiro, 1 107,  982,  255,,,,
São Jorge,InterIlhas,1993,Fevereiro,  829,  877,  256,,,,
São Jorge,InterIlhas,1993,Março, 1 035, 1 015,  188,,,,
São Jorge,InterIlhas,1993,Abril, 1 843, 1 733,  354,,,,
São Jorge,InterIlhas,1993,Maio, 1 236, 1 328,  385,,,,
São Jorge,InterIlhas,1993,Junho, 1 506, 1 576,  260,,,,
São Jorge,InterIlhas,1993,Julho, 2 011, 2 395,  221,,,,
São Jorge,InterIlhas,1993,Agosto, 2 068, 1 892,  112,,,,
São Jorge,InterIlhas,1993,Setembro, 1 883, 1 423,  430,,,,
São Jorge,InterIlhas,1993,Outubro, 1 116, 1 118,  425,,,,
São Jorge,InterIlhas,1993,Novembro,  922,  783,  266,,,,
São Jorge,InterIlhas,1993,Dezembro,  841, 1 062,  207,,,,
São Jorge,InterIlhas,1994,Janeiro, 1 103,  901,  300,,,,
São Jorge,InterIlhas,1994,Fevereiro,  765,  783,  297,,,,
São Jorge,InterIlhas,1994,Março, 1 046, 1 267,  399,,,,
São Jorge,InterIlhas,1994,Abril, 1 485, 1 329,  208,,,,
São Jorge,InterIlhas,1994,Maio, 1 157, 1 297,  168,,,,
São Jorge,InterIlhas,1994,Junho, 1 516, 1 571,  169,,,,
São Jorge,InterIlhas,1994,Julho, 1 786, 2 457,  146,,,,
São Jorge,InterIlhas,1994,Agosto, 2 372, 2 009,  24,,,,
São Jorge,InterIlhas,1994,Setembro, 1 791, 1 405,  63,,,,
São Jorge,InterIlhas,1994,Outubro,  905, 1 000,  123,,,,
São Jorge,InterIlhas,1994,Novembro,  953,  788,  195,,,,
São Jorge,InterIlhas,1994,Dezembro,  862, 1 081,  22,,,,
São Jorge,InterIlhas,1995,Janeiro, 1 074,  903,  155,,,,
São Jorge,InterIlhas,1995,Fevereiro,  681,  779,  198,,,,
São Jorge,InterIlhas,1995,Março,  961,  941,  139,,,,
São Jorge,InterIlhas,1995,Abril, 1 475, 1 542,  150,,,,
São Jorge,InterIlhas,1995,Maio, 1 288, 1 358,  206,,,,
São Jorge,InterIlhas,1995,Junho, 1 286, 1 572,  189,,,,
São Jorge,InterIlhas,1995,Julho, 1 836, 2 196,  79,,,,
São Jorge,InterIlhas,1995,Agosto, 2 468, 2 031,  0,,,,
São Jorge,InterIlhas,1995,Setembro, 1 671, 1 293,  40,,,,
São Jorge,InterIlhas,1995,Outubro, 1 130, 1 141,  202,,,,
São Jorge,InterIlhas,1995,Novembro,  844,  748,  243,,,,
São Jorge,InterIlhas,1995,Dezembro,  929,  626,  111,,,,
São Jorge,InterIlhas,1996,Janeiro,  997,  931,  139,,,,
São Jorge,InterIlhas,1996,Fevereiro,  884,  905,  164,,,,
São Jorge,InterIlhas,1996,Março, 1 396, 1 156,  237,,,,
São Jorge,InterIlhas,1996,Abril, 1 446, 1 286,  234,,,,
São Jorge,InterIlhas,1996,Maio, 1 273, 1 400,  75,,,,
São Jorge,InterIlhas,1996,Junho, 1 504, 1 652,  87,,,,
São Jorge,InterIlhas,1996,Julho, 2 117, 2 378,  89,,,,
São Jorge,InterIlhas,1996,Agosto, 2 390, 2 056,  75,,,,
São Jorge,InterIlhas,1996,Setembro, 1 585, 1 381,  17,,,,
São Jorge,InterIlhas,1996,Outubro, 1 193, 1 072,  111,,,,
São Jorge,InterIlhas,1996,Novembro,  853,  830,  111,,,,
São Jorge,InterIlhas,1996,Dezembro, 1 036, 1 069,  146,,,,
São Jorge,InterIlhas,1997,Janeiro, 1 088, 1 059,  228,,,,
São Jorge,InterIlhas,1997,Fevereiro,  827,  873,  99,,,,
São Jorge,InterIlhas,1997,Março, 1 163, 1 115,  56,,,,
São Jorge,InterIlhas,1997,Abril, 1 212, 1 165,  36,,,,
São Jorge,InterIlhas,1997,Maio, 1 474, 1 659,  54,,,,
São Jorge,InterIlhas,1997,Junho, 1 582, 1 775,  79,,,,
São Jorge,InterIlhas,1997,Julho, 2 650, 3 099,  45,,,,
São Jorge,InterIlhas,1997,Agosto, 2 546, 2 254,  59,,,,
São Jorge,InterIlhas,1997,Setembro, 1 765, 1 563,  77,,,,
São Jorge,InterIlhas,1997,Outubro, 1 268, 1 153,  28,,,,
São Jorge,InterIlhas,1997,Novembro,  797,  806,  58,,,,
São Jorge,InterIlhas,1997,Dezembro, 1 011, 1 077,  8,,,,
São Jorge,InterIlhas,1998,Janeiro, 1 150, 1 070,  42,,,,
São Jorge,InterIlhas,1998,Fevereiro, 1 091, 1 176,  83,,,,
São Jorge,InterIlhas,1998,Março, 1 219, 1 199,  96,,,,
São Jorge,InterIlhas,1998,Abril, 1 573, 1 512,  71,,,,
São Jorge,InterIlhas,1998,Maio, 1 520, 1 733,  72,,,,
São Jorge,InterIlhas,1998,Junho, 1 987, 2 034,  202,,,,
São Jorge,InterIlhas,1998,Julho, 2 154, 2 490,  60,,,,
São Jorge,InterIlhas,1998,Agosto, 2 498, 2 113,  119,,,,
São Jorge,InterIlhas,1998,Setembro, 1 858, 1 642,  51,,,,
São Jorge,InterIlhas,1998,Outubro, 1 260, 1 098,  108,,,,
São Jorge,InterIlhas,1998,Novembro,  940,  945,  69,,,,
São Jorge,InterIlhas,1998,Dezembro, 1 084, 1 188,  113,,,,
São Jorge,InterIlhas,1999,Janeiro, 1 126, 1 098,  62,,,,
São Jorge,InterIlhas,1999,Fevereiro, 1 158, 1 229,  32,,,,
São Jorge,InterIlhas,1999,Março, 1 604, 1 566,  81,,,,
São Jorge,InterIlhas,1999,Abril, 1 649, 1 585,  135,,,,
São Jorge,InterIlhas,1999,Maio, 1 679, 1 848,  304,,,,
São Jorge,InterIlhas,1999,Junho, 1 875, 2 151,  222,,,,
São Jorge,InterIlhas,1999,Julho, 2 442, 2 959,  108,,,,
São Jorge,InterIlhas,1999,Agosto, 3 167, 2 695,  96,,,,
São Jorge,InterIlhas,1999,Setembro, 2 130, 1 947,  178,,,,
São Jorge,InterIlhas,1999,Outubro, 1 558, 1 354,  44,,,,
São Jorge,InterIlhas,1999,Novembro, 1 152, 1 264,  0,,,,
São Jorge,InterIlhas,1999,Dezembro, 1 301, 1 291,  52,,,,
São Jorge,InterIlhas,2000,Janeiro, 1 283, 1 310,  72,,,,
São Jorge,InterIlhas,2000,Fevereiro, 1 176, 1 189,  0,,,,
São Jorge,InterIlhas,2000,Março, 1 435, 1 375,  67,,,,
São Jorge,InterIlhas,2000,Abril, 1 612, 1 674,  74,,,,
São Jorge,InterIlhas,2000,Maio, 1 705, 1 778,  0,,,,
São Jorge,InterIlhas,2000,Junho, 1 855, 2 077,  0,,,,
São Jorge,InterIlhas,2000,Julho, 2 628, 3 035,  30,,,,
São Jorge,InterIlhas,2000,Agosto, 3 331, 2 928,  14,,,,
São Jorge,InterIlhas,2000,Setembro, 2 194, 1 855,  0,,,,
São Jorge,InterIlhas,2000,Outubro, 1 480, 1 386,  45,,,,
São Jorge,InterIlhas,2000,Novembro, 1 153, 1 149,  34,,,,
São Jorge,InterIlhas,2000,Dezembro, 1 180, 1 221,  10,,,,
São Jorge,InterIlhas,2001,Janeiro, 1 411, 1 385,  23,,,,
São Jorge,InterIlhas,2001,Fevereiro, 1 130, 1 211,  35,,,,
São Jorge,InterIlhas,2001,Março, 1 394, 1 428,  42,,,,
São Jorge,InterIlhas,2001,Abril, 2 135, 2 064,  67,,,,
São Jorge,InterIlhas,2001,Maio, 1 715, 1 971,  18,,,,
São Jorge,InterIlhas,2001,Junho, 1 895, 2 065,  52,,,,
São Jorge,InterIlhas,2001,Julho, 2 941, 3 283,  104,,,,
São Jorge,InterIlhas,2001,Agosto, 3 276, 2 916,  12,,,,
São Jorge,InterIlhas,2001,Setembro, 2 292, 1 841,  59,,,,
São Jorge,InterIlhas,2001,Outubro, 1 505, 1 395,  34,,,,
São Jorge,InterIlhas,2001,Novembro, 1 403, 1 399,  5,,,,
São Jorge,InterIlhas,2001,Dezembro, 1 248, 1 310,  8,,,,
São Jorge,InterIlhas,2002,Janeiro, 1 389, 1 358,  0,,,,
São Jorge,InterIlhas,2002,Fevereiro, 1 296, 1 277,  0,,,,
São Jorge,InterIlhas,2002,Março, 1 502, 1 654,  46,,,,
São Jorge,InterIlhas,2002,Abril, 1 860, 1 787,  69,,,,
São Jorge,InterIlhas,2002,Maio, 1 930, 1 977,  91,,,,
São Jorge,InterIlhas,2002,Junho, 1 775, 2 024,  17,,,,
São Jorge,InterIlhas,2002,Julho, 2 719, 3 292,  35,,,,
São Jorge,InterIlhas,2002,Agosto, 3 338, 3 061,  38,,,,
São Jorge,InterIlhas,2002,Setembro, 2 318, 1 864,  54,,,,
São Jorge,InterIlhas,2002,Outubro, 1 622, 1 454,  22,,,,
São Jorge,InterIlhas,2002,Novembro, 1 309, 1 375,  45,,,,
São Jorge,InterIlhas,2002,Dezembro, 1 306, 1 332,  38,,,,
São Jorge,InterIlhas,2003,Janeiro, 1 474, 1 475,  0,,,,
São Jorge,InterIlhas,2003,Fevereiro, 1 212, 1 185,  24,,,,
São Jorge,InterIlhas,2003,Março, 1 327, 1 339,  0,,,,
São Jorge,InterIlhas,2003,Abril, 1 834, 1 846,  35,,,,
São Jorge,InterIlhas,2003,Maio, 2 016, 2 108,  64,,,,
São Jorge,InterIlhas,2003,Junho, 1 626, 2 080,  12,,,,
São Jorge,InterIlhas,2003,Julho, 2 598, 2 850,  42,,,,
São Jorge,InterIlhas,2003,Agosto, 3 591, 3 264,  83,,,,
São Jorge,InterIlhas,2003,Setembro, 2 402, 2 029,  12,,,,
São Jorge,InterIlhas,2003,Outubro, 1 627, 1 453,  73,,,,
São Jorge,InterIlhas,2003,Novembro, 1 369, 1 330,  0,,,,
São Jorge,InterIlhas,2003,Dezembro, 1 755, 1 422,  85,,,,
São Jorge,InterIlhas,2004,Janeiro, 1 548, 1 554,  69,,,,
São Jorge,InterIlhas,2004,Fevereiro, 1 276, 1 252,  0,,,,
São Jorge,InterIlhas,2004,Março, 1 382, 1 492,  37,,,,
São Jorge,InterIlhas,2004,Abril, 2 031, 2 031,  33,,,,
São Jorge,InterIlhas,2004,Maio, 1 740, 2 007,  0,,,,
São Jorge,InterIlhas,2004,Junho, 2 282, 2 383,  18,,,,
São Jorge,InterIlhas,2004,Julho, 2 858, 3 310,  111,,,,
São Jorge,InterIlhas,2004,Agosto, 3 751, 3 082,  8,,,,
São Jorge,InterIlhas,2004,Setembro, 2 308, 1 922,  46,,,,
São Jorge,InterIlhas,2004,Outubro, 1 540, 1 426,  18,,,,
São Jorge,InterIlhas,2004,Novembro, 1 204, 1 324,  26,,,,
São Jorge,InterIlhas,2004,Dezembro, 1 569, 1 465,  29,,,,
São Jorge,InterIlhas,2005,Janeiro, 1 491, 1 559,  93,,,,
São Jorge,InterIlhas,2005,Fevereiro, 1 315, 1 336,  17,,,,
São Jorge,InterIlhas,2005,Março, 1 789, 1 549,  0,,,,
